@relation bank-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute job {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@attribute marital {divorced,married,single}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,telephone,unknown}
@attribute day numeric
@attribute month {apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {failure,other,success,unknown}
@attribute y {no,yes}

@data
0.147059,services,divorced,secondary,no,0.045597,yes,no,cellular,0.4,apr,0.363125,0.020408,0,0,unknown,yes
0.161765,management,single,tertiary,no,0.044496,no,no,cellular,0.5,jun,0.03244,0,0.098624,0.04,failure,no
0.367647,management,married,tertiary,no,0.06114,yes,no,cellular,0.166667,aug,0.125786,0.102041,0,0,unknown,no
0.205882,student,single,unknown,no,0.124589,no,no,cellular,0.1,sep,0.050314,0.020408,0.146789,0.32,failure,no
0.544118,admin.,divorced,secondary,no,0.089261,yes,no,telephone,0.533333,nov,0.031447,0.040816,0,0,unknown,no
0.102941,services,single,secondary,no,0.062549,no,no,telephone,0.566667,jun,0.09136,0.102041,0.106651,0.2,other,yes
0.485294,technician,married,secondary,no,0.045328,no,no,telephone,0.933333,aug,0.005296,0.020408,0,0,unknown,no
0.191176,management,single,secondary,no,0.047811,yes,no,unknown,0.033333,jun,0.084078,0,0,0,unknown,no
0.25,technician,single,secondary,no,0.044469,no,no,cellular,0.933333,aug,0.026812,0.102041,0,0,unknown,no
0.102941,blue-collar,married,secondary,no,0.046187,no,no,unknown,0.1,jul,0.116187,0,0,0,unknown,no
0.264706,blue-collar,married,secondary,no,0.0471,yes,no,unknown,0.133333,jun,0.020523,0.040816,0,0,unknown,no
0.220588,technician,married,secondary,no,0.049181,yes,no,cellular,0.566667,jul,0.153261,0,0,0,unknown,no
0.102941,services,single,secondary,no,0.118737,yes,no,cellular,0.2,may,0.191327,0.020408,0.325688,0.16,failure,no
0.191176,services,married,secondary,no,0.044979,yes,no,cellular,0.466667,may,0.244952,0,0,0,unknown,yes
0.161765,management,single,tertiary,yes,0.044939,no,no,cellular,0.966667,jul,0.059914,0.061224,0,0,unknown,no
0.117647,technician,single,secondary,no,0.047624,yes,no,cellular,0.366667,may,0.002979,0.081633,0,0,unknown,no
0.338235,admin.,single,secondary,no,0.044872,yes,no,cellular,0.1,feb,0.031116,0,0.306193,0.12,failure,no
0.205882,blue-collar,single,primary,no,0.045704,yes,no,unknown,0.266667,may,0.040715,0,0,0,unknown,no
0.264706,blue-collar,married,secondary,no,0.045369,no,no,unknown,0.066667,jun,0.013572,0.020408,0,0,unknown,no
0.382353,blue-collar,married,secondary,no,0.098455,yes,no,cellular,0.933333,jan,0.079444,0.040816,0,0,unknown,no
0.25,entrepreneur,married,tertiary,no,0.085502,no,no,unknown,0.5,jun,0.91526,0.061224,0,0,unknown,yes
0.294118,management,single,tertiary,no,0.044469,yes,no,cellular,0.366667,may,0.184376,0.061224,0.424312,0.12,failure,no
0.205882,management,single,tertiary,no,0.049154,no,no,cellular,0.7,aug,0.058921,0,0,0,unknown,no
0.411765,services,married,secondary,no,0.075637,no,no,cellular,0.7,aug,0.203244,0,0,0,unknown,no
0.441176,entrepreneur,married,secondary,no,0.046711,yes,yes,unknown,0.166667,may,0.064217,0.040816,0,0,unknown,no
0.397059,management,divorced,secondary,no,0.051959,no,no,cellular,0.6,aug,0.040384,0.102041,0,0,unknown,no
0.176471,services,married,secondary,no,0.041382,yes,yes,cellular,0.5,jul,0.235353,0,0,0,unknown,no
0.352941,unemployed,divorced,secondary,no,0.099421,yes,no,cellular,0.666667,nov,0.01953,0,0,0,unknown,no
0.161765,blue-collar,single,secondary,yes,0.047677,yes,no,unknown,0.666667,may,0.135055,0,0,0,unknown,yes
0.352941,management,divorced,tertiary,no,0.05114,no,no,cellular,0.4,may,0.020523,0,0.417431,0.88,failure,no
0.338235,blue-collar,married,secondary,no,0.046872,yes,no,cellular,0.533333,nov,0.030453,0,0,0,unknown,no
0.161765,admin.,single,tertiary,no,0.048563,no,no,cellular,0.966667,apr,0.208209,0,0.098624,0.08,success,yes
0.205882,management,single,tertiary,no,0.04357,yes,no,unknown,0.133333,may,0.119166,0,0,0,unknown,no
0.323529,admin.,married,secondary,no,0.105395,no,no,unknown,0.966667,may,0.097319,0.040816,0,0,unknown,no
0.147059,blue-collar,single,secondary,no,0.054805,yes,no,cellular,0.533333,apr,0.111552,0,0,0,unknown,no
0.279412,unemployed,married,secondary,no,0.035436,yes,no,unknown,0.833333,may,0.119166,0,0,0,unknown,no
0.147059,technician,married,tertiary,no,0.055986,yes,no,cellular,0.366667,jun,0.076134,0.122449,0.379587,0.04,failure,no
0.897059,housemaid,married,primary,no,0.044469,no,no,cellular,0.733333,feb,0.210195,0,0.21789,0.04,failure,yes
0.279412,management,single,tertiary,no,0.114858,no,no,cellular,0.233333,aug,0.101291,0.061224,0,0,unknown,no
0.25,blue-collar,divorced,primary,no,0.04604,yes,no,unknown,0.033333,jun,0.039391,0.061224,0,0,unknown,no
0.279412,self-employed,married,tertiary,no,0.055825,no,no,cellular,0.033333,jun,0.082423,0,0,0,unknown,no
0.367647,management,married,secondary,yes,0.044469,yes,no,cellular,0.333333,jul,0.030453,0.020408,0,0,unknown,no
0.176471,management,married,tertiary,no,0.062335,no,no,cellular,0.966667,apr,0.096988,0,0.099771,0.12,success,yes
0.176471,services,single,secondary,no,0.044885,yes,yes,unknown,0.833333,may,0.164515,0.020408,0,0,unknown,no
0.558824,admin.,divorced,primary,no,0.046872,yes,no,cellular,0.466667,may,0.020854,0,0.423165,0.08,failure,no
0.264706,blue-collar,married,primary,no,0.051758,yes,no,unknown,0.666667,may,0.091691,0,0,0,unknown,no
0.455882,blue-collar,married,secondary,no,0.047865,yes,yes,cellular,0.133333,may,0.155909,0.020408,0,0,unknown,no
0.602941,retired,married,primary,no,1,no,no,cellular,0.166667,oct,0.066534,0,0,0,unknown,no
0.470588,management,married,tertiary,no,0.113032,yes,no,cellular,0.233333,oct,0.088712,0,0.118119,0.32,other,no
0.426471,blue-collar,married,secondary,no,0.067798,yes,no,cellular,0.466667,apr,0.114201,0,0,0,unknown,no
0.338235,blue-collar,married,primary,no,0.043167,yes,no,cellular,0.066667,feb,0.070175,0.061224,0.311927,0.2,failure,no
0.25,blue-collar,married,secondary,no,0.04714,yes,no,cellular,0.266667,jul,0.059252,0,0,0,unknown,no
0.352941,management,married,tertiary,no,0.051033,yes,no,cellular,0.233333,may,0.041708,0,0.198394,0.08,other,no
0.176471,admin.,married,primary,no,0.049234,yes,yes,unknown,0.1,jun,0.018868,0.102041,0,0,unknown,no
0.441176,technician,single,secondary,no,0.043167,yes,no,unknown,0.166667,jun,0.029129,0.020408,0,0,unknown,no
0.235294,management,divorced,tertiary,no,0.050818,no,yes,cellular,0.133333,aug,0.010924,0.020408,0,0,unknown,no
0.367647,entrepreneur,married,secondary,no,0.133716,yes,no,cellular,0.6,nov,0.115856,0.020408,0,0,unknown,no
0.220588,self-employed,married,tertiary,no,0.047999,no,no,cellular,0.1,may,0.065872,0,0.090596,0.32,other,no
0.397059,blue-collar,married,secondary,no,0.054952,no,no,unknown,0.4,may,0.04899,0,0,0,unknown,no
0.441176,blue-collar,married,primary,no,0.058321,yes,no,unknown,0.033333,jun,0.012248,0.081633,0,0,unknown,no
0.191176,blue-collar,married,secondary,no,0.046066,no,no,cellular,0.1,may,0.005296,0.081633,0,0,unknown,no
0.235294,management,divorced,tertiary,no,0.050295,yes,no,cellular,0.333333,may,0.090367,0,0.311927,0.08,success,no
0.470588,admin.,married,secondary,no,0.084294,no,no,unknown,0.533333,jun,0.02615,0.020408,0,0,unknown,no
0.558824,retired,divorced,secondary,no,0.040026,yes,no,unknown,0.166667,may,0.174446,0,0,0,unknown,no
0.588235,management,married,tertiary,no,0.065744,no,no,telephone,0.9,aug,0.028798,0.081633,0,0,unknown,no
0.308824,services,divorced,unknown,no,0.103314,yes,no,unknown,0.133333,may,0.102946,0,0,0,unknown,no
0.441176,management,single,tertiary,no,0.052362,no,no,cellular,0.9,aug,0.021847,0.163265,0,0,unknown,no
0.470588,management,married,secondary,no,0.087153,yes,no,cellular,0.266667,jul,0.125786,0,0,0,unknown,no
0.235294,admin.,married,secondary,yes,0.044469,no,yes,unknown,0.1,jul,0.033433,0.040816,0,0,unknown,no
0.147059,self-employed,married,secondary,no,0.043449,yes,no,unknown,0.866667,may,0.099636,0.020408,0,0,unknown,no
0.191176,services,single,secondary,no,0.046509,yes,no,cellular,0.8,may,0.050976,0.020408,0,0,unknown,yes
0.264706,housemaid,divorced,secondary,no,0.058429,yes,no,cellular,0.4,may,0.064548,0,0.199541,0.08,failure,no
0.441176,unemployed,married,primary,no,0.039315,yes,no,unknown,0.866667,may,0.006951,0,0,0,unknown,no
0.382353,technician,married,unknown,no,0.050818,yes,no,unknown,0.866667,may,0.047335,0,0,0,unknown,no
0.220588,technician,single,secondary,no,0.050845,yes,no,cellular,0.933333,jul,0.176763,0.142857,0,0,unknown,no
0.5,technician,married,secondary,no,0.044469,no,no,cellular,0.7,aug,0.024164,0.163265,0,0,unknown,no
0.338235,entrepreneur,married,primary,no,0.046469,no,no,cellular,0.633333,aug,0.029791,0.020408,0,0,unknown,no
0.352941,technician,married,secondary,no,0.088563,yes,no,unknown,0.4,may,0.568355,0.020408,0,0,unknown,yes
0.485294,retired,married,secondary,no,0.05016,no,no,cellular,0.6,nov,0.046011,0,0.177752,0.12,failure,no
0.220588,blue-collar,single,secondary,no,0.04553,no,yes,cellular,0.633333,nov,0.033102,0,0,0,unknown,no
0.220588,technician,divorced,tertiary,no,0.053516,yes,no,cellular,0.2,aug,0.192982,0.020408,0,0,unknown,yes
0.117647,services,married,secondary,no,0.044469,yes,no,cellular,0.7,jul,0.53095,0.244898,0,0,unknown,yes
0.352941,unemployed,married,tertiary,no,0.045248,yes,no,cellular,0.266667,feb,0.014565,0.061224,0,0,unknown,no
0.323529,technician,married,tertiary,no,0.05161,yes,no,cellular,0.266667,jul,0.023171,0,0,0,unknown,no
0.779412,retired,married,secondary,no,0.099905,no,no,cellular,0.366667,nov,0.14002,0,0,0,unknown,no
0.235294,blue-collar,married,primary,no,0.050134,yes,no,cellular,0.433333,may,0.02284,0,0,0,unknown,no
0.323529,management,married,tertiary,no,0.050335,yes,no,unknown,0.066667,jun,0.00331,0.408163,0,0,unknown,no
0.25,blue-collar,divorced,primary,no,0.040335,yes,no,cellular,0.366667,may,0.238663,0,0,0,unknown,yes
0.470588,housemaid,married,primary,no,0.044872,yes,no,cellular,0.433333,jul,0.108904,0.020408,0,0,unknown,no
0.264706,self-employed,married,tertiary,no,0.046308,no,no,cellular,0.4,aug,0.079444,0.102041,0,0,unknown,no
0.338235,admin.,single,secondary,no,0.041154,yes,yes,telephone,0.666667,oct,0.170473,0,0.191514,0.04,other,yes
0.102941,admin.,single,secondary,no,0.048778,yes,no,cellular,0.7,jul,0.078782,0.122449,0,0,unknown,no
0.058824,services,single,secondary,no,0.047825,yes,no,cellular,0.566667,may,0.072162,0,0,0,unknown,no
0.455882,management,married,tertiary,no,0.038161,yes,no,cellular,0.6,nov,0.041708,0.020408,0.184633,0.04,failure,no
0.264706,blue-collar,married,secondary,no,0.046348,yes,yes,cellular,0.2,may,0.160874,0,0,0,unknown,no
0.235294,management,married,tertiary,no,0.081959,no,no,cellular,0.633333,nov,0.084078,0.020408,0,0,unknown,no
0.264706,management,married,tertiary,no,0.049972,no,no,cellular,0.933333,jan,0.110228,0.020408,0,0,unknown,no
0.882353,retired,divorced,unknown,no,0.079744,no,no,telephone,0.233333,jul,0.0715,0.122449,0.517202,0.08,failure,no
0.294118,technician,married,secondary,no,0.046026,no,no,cellular,0.766667,aug,0.024826,0.020408,0.108945,0.08,success,no
0.411765,services,married,secondary,no,0.044469,yes,no,telephone,0.266667,jul,0.08143,0,0,0,unknown,no
0.367647,blue-collar,married,secondary,no,0.056254,yes,no,cellular,0.033333,jun,0.041708,0,0,0,unknown,no
0.25,management,single,tertiary,no,0.083985,no,no,cellular,0.566667,aug,0.290632,0.142857,0,0,unknown,yes
0.205882,blue-collar,single,secondary,no,0.097824,yes,yes,cellular,0.533333,apr,0.169149,0,0.173165,0.04,other,no
0.338235,services,married,secondary,no,0.045758,yes,no,cellular,0.133333,may,0.077458,0.040816,0.391055,0.08,failure,no
0.235294,technician,single,tertiary,no,0.07518,no,no,telephone,0.9,may,0.009268,0.020408,0,0,unknown,no
0.176471,blue-collar,married,secondary,no,0.050805,yes,no,unknown,0.4,may,0.298908,0.020408,0,0,unknown,no
0.573529,services,married,primary,no,0.045342,no,no,unknown,0.866667,jun,0.052301,0,0,0,unknown,no
0.397059,management,married,tertiary,no,0.044469,no,no,unknown,0.2,may,0.021847,0.020408,0,0,unknown,no
0.323529,admin.,single,secondary,no,0.049838,yes,no,unknown,0.1,jun,0.031447,0.102041,0,0,unknown,no
0.573529,technician,married,secondary,no,0.145072,yes,no,unknown,0.4,may,0.106256,0,0,0,unknown,no
0.205882,blue-collar,married,secondary,no,0.046308,no,yes,cellular,0.566667,jul,0.099636,0.22449,0,0,unknown,no
0.176471,unemployed,married,secondary,no,0.044791,yes,no,cellular,0.6,nov,0.207547,0,0,0,unknown,no
0.529412,technician,divorced,secondary,no,0.090777,no,no,cellular,0.3,feb,0.054618,0,0.211009,0.04,failure,yes
0.279412,technician,single,secondary,no,0.048644,yes,no,cellular,0.9,may,0.018868,0.020408,0,0,unknown,no
0.529412,housemaid,married,secondary,no,0.046335,no,no,cellular,0.7,aug,0.083416,0.020408,0,0,unknown,no
0.411765,management,single,tertiary,no,0.044469,no,no,unknown,0.333333,jun,0.017875,0.040816,0,0,unknown,no
0.470588,housemaid,married,primary,no,0.051073,yes,no,unknown,0.633333,may,0.04568,0.040816,0,0,unknown,no
0.397059,management,single,tertiary,no,0.048952,yes,no,telephone,0.1,may,0.010593,0.102041,0.104358,0.08,other,no
0.617647,management,married,tertiary,no,0.057852,no,no,cellular,0.3,mar,0.033764,0,0,0,unknown,yes
0.411765,management,single,tertiary,no,0.050375,no,no,cellular,0.666667,aug,0.022178,0.061224,0,0,unknown,no
0.220588,technician,married,secondary,no,0.0451,no,no,cellular,0.8,aug,0.04237,0.102041,0,0,unknown,no
0.220588,blue-collar,married,secondary,no,0.061892,yes,no,unknown,0.633333,may,0.038398,0,0,0,unknown,no
0.323529,management,divorced,tertiary,no,0.089502,no,no,cellular,0.433333,oct,0.05859,0.020408,0.574541,0.04,failure,no
0.25,blue-collar,divorced,secondary,no,0.044322,no,no,unknown,0.133333,jun,0.04899,0.020408,0,0,unknown,no
0.102941,blue-collar,single,secondary,no,0.049785,yes,no,unknown,0.9,may,0.098643,0,0,0,unknown,no
0.235294,management,married,tertiary,no,0.044577,no,no,cellular,0.733333,apr,0.02946,0.040816,0,0,unknown,yes
0.25,blue-collar,married,secondary,no,0.063382,no,no,unknown,0.533333,jun,0.076465,0.020408,0,0,unknown,no
0.102941,management,single,tertiary,no,0.046751,no,no,cellular,0.466667,jun,0.041377,0,0,0,unknown,yes
0.573529,management,married,primary,no,0.081636,yes,no,cellular,0.333333,jul,0.029791,0.020408,0,0,unknown,no
0.455882,blue-collar,married,secondary,no,0.07561,yes,no,cellular,0.2,apr,0.101291,0,0,0,unknown,no
0.617647,retired,married,secondary,no,0.045489,yes,no,cellular,0.466667,jul,0.063224,0.122449,0,0,unknown,no
0.132353,technician,single,secondary,no,0.071771,yes,no,unknown,0.666667,may,0.063555,0,0,0,unknown,no
0.441176,blue-collar,single,primary,no,0.084979,yes,no,unknown,0.466667,may,0.02946,0,0,0,unknown,no
0.808824,retired,married,secondary,no,0.056831,no,no,telephone,0.533333,apr,0.129096,0.020408,0,0,unknown,yes
0.5,blue-collar,married,secondary,no,0.050952,yes,no,cellular,0.066667,feb,0.094009,0.040816,0,0,unknown,no
0.397059,self-employed,married,secondary,no,0.049704,yes,no,cellular,1,jul,0.067527,0.020408,0,0,unknown,no
0.411765,management,married,tertiary,no,0.044469,no,no,cellular,0.866667,oct,0.166832,0,0,0,unknown,yes
0.338235,blue-collar,single,primary,no,0.045704,no,no,cellular,0.966667,jul,0.027143,0.020408,0,0,unknown,no
0.544118,services,married,secondary,no,0.342398,yes,no,cellular,0.666667,nov,0.061238,0,0,0,unknown,no
0.338235,technician,married,secondary,no,0.044496,no,no,unknown,0.933333,may,0.081099,0.020408,0,0,unknown,no
0.441176,housemaid,married,primary,no,0.047811,yes,no,cellular,0.666667,nov,0.147633,0,0,0,unknown,no
0.352941,unemployed,single,unknown,no,0.088415,yes,no,cellular,0.7,may,0.223767,0,0.110092,0.04,failure,no
0.294118,services,married,secondary,no,0.121394,yes,no,unknown,0.633333,may,0.056604,0.020408,0,0,unknown,no
0.691176,retired,married,primary,no,0.047234,no,no,cellular,0.266667,feb,0.157233,0,0,0,unknown,yes
0.161765,technician,single,tertiary,no,0.075677,no,no,cellular,0.133333,apr,0.08805,0.040816,0.277523,0.16,other,no
0.279412,management,single,tertiary,no,0.044469,no,no,cellular,0.766667,jul,0.052963,0,0,0,unknown,no
0.176471,blue-collar,married,secondary,no,0.066804,yes,no,cellular,0.633333,apr,0.050976,0,0.209862,0.04,success,no
0.191176,technician,married,secondary,no,0.089207,no,no,cellular,0.233333,aug,0.015227,0.061224,0,0,unknown,no
0.426471,technician,married,secondary,no,0.138696,no,no,cellular,0.166667,aug,0.025157,0.020408,0,0,unknown,no
0.220588,admin.,married,tertiary,no,0.044966,no,no,cellular,0.166667,feb,0.013572,0,0,0,unknown,no
0.132353,student,single,secondary,no,0.044845,no,no,cellular,0.933333,jan,0.0715,0.020408,0,0,unknown,no
0.308824,admin.,single,secondary,no,0.066885,yes,no,unknown,0.566667,jun,0.05197,0.020408,0,0,unknown,no
0.25,entrepreneur,married,secondary,no,0.046268,no,no,unknown,0.633333,may,0.031116,0,0,0,unknown,no
0.485294,retired,married,secondary,no,0.052563,no,yes,unknown,0.266667,jun,0.024826,0,0,0,unknown,no
0.397059,admin.,married,primary,no,0.048174,yes,yes,unknown,0.166667,may,0.050645,0.020408,0,0,unknown,no
0.088235,technician,single,secondary,no,0.073422,yes,no,cellular,0.666667,jul,0.11089,0,0,0,unknown,no
0.485294,blue-collar,married,secondary,no,0.04663,yes,no,unknown,0.4,may,0.089374,0.020408,0,0,unknown,no
0.308824,blue-collar,married,primary,no,0.093569,yes,no,unknown,0.433333,may,0.322079,0,0,0,unknown,no
0.102941,management,divorced,tertiary,yes,0.039073,no,yes,unknown,0.366667,may,0.040715,0.020408,0,0,unknown,no
0.102941,blue-collar,single,primary,no,0.089328,yes,no,unknown,0.1,jun,0.10758,0.061224,0,0,unknown,no
0.235294,self-employed,single,secondary,no,0.067717,no,no,telephone,0.666667,nov,0.47567,0.040816,0,0,unknown,no
0.308824,admin.,single,secondary,no,0.047999,yes,no,unknown,0.166667,may,0.075141,0,0,0,unknown,no
0.176471,management,married,tertiary,no,0.052832,yes,no,cellular,0.4,may,0.030453,0.020408,0.401376,0.2,failure,no
0.191176,admin.,married,secondary,no,0.091985,yes,no,cellular,0.566667,may,0.069182,0,0.205275,0.04,failure,no
0.205882,admin.,married,secondary,no,0.045744,yes,no,cellular,0.966667,apr,0.109566,0,0,0,unknown,yes
0.5,services,divorced,secondary,no,0.054738,yes,no,cellular,0.433333,may,0.31612,0.040816,0.200688,0.28,other,yes
0.397059,technician,divorced,secondary,no,0.033409,yes,no,cellular,0.2,aug,0.140682,0.040816,0,0,unknown,yes
0.132353,management,single,tertiary,no,0.118951,no,no,cellular,0.9,jul,0.125455,0.102041,0,0,unknown,no
0.176471,blue-collar,married,secondary,no,0.047033,yes,no,unknown,0.033333,jun,0.011917,0,0,0,unknown,no
0.367647,blue-collar,married,primary,no,0.050107,yes,no,unknown,0.2,may,0.035088,0.020408,0,0,unknown,no
0.235294,admin.,married,secondary,no,0.044469,no,no,unknown,0.2,may,0.106587,0,0,0,unknown,no
0.455882,technician,divorced,unknown,no,0.080791,yes,no,unknown,0.9,may,0.057928,0.040816,0,0,unknown,no
0.191176,technician,married,secondary,yes,0.044523,yes,yes,cellular,0.8,aug,0.04237,0.142857,0,0,unknown,no
0.470588,admin.,married,secondary,no,0.050147,yes,yes,cellular,0.5,oct,0.030122,0,0,0,unknown,no
0.470588,management,married,tertiary,no,0.032496,yes,yes,cellular,0.433333,aug,0.080768,0.020408,0,0,unknown,no
0.176471,blue-collar,married,unknown,no,0.042858,yes,no,cellular,0.066667,feb,0.031778,0.040816,0.231651,0.08,failure,no
0.323529,admin.,divorced,secondary,no,0.03957,yes,no,unknown,0.9,may,0.073486,0.183673,0,0,unknown,no
0.558824,technician,married,tertiary,no,0.407807,no,yes,unknown,0.633333,jun,0.056273,0.040816,0,0,unknown,no
0.220588,management,single,tertiary,no,0.15236,yes,no,cellular,0.633333,apr,0.008275,0.040816,0.175459,0.04,failure,no
0.411765,technician,married,secondary,no,0.031879,yes,no,unknown,0.9,may,0.056935,0.020408,0,0,unknown,no
0.411765,admin.,divorced,secondary,no,0.059758,yes,no,cellular,0.333333,jul,0.033764,0.020408,0,0,unknown,no
0.25,self-employed,married,secondary,no,0.047006,yes,no,cellular,0.6,nov,0.043694,0,0.138761,0.04,failure,no
0.147059,housemaid,single,tertiary,no,0.044724,no,no,cellular,0.133333,feb,0.035088,0.020408,0.074541,0.08,success,yes
0.294118,technician,married,secondary,no,0.093636,no,no,cellular,0.333333,aug,0.07481,0.040816,0,0,unknown,no
0.5,blue-collar,single,unknown,no,0.044469,no,no,unknown,0.366667,may,0.045018,0.122449,0,0,unknown,no
0.411765,blue-collar,married,secondary,yes,0.036228,yes,no,unknown,0.833333,may,0.037736,0.020408,0,0,unknown,no
0.470588,technician,divorced,secondary,no,0.07565,yes,yes,cellular,0.566667,aug,0.048659,0.183673,0,0,unknown,no
0.426471,blue-collar,married,secondary,no,0.050174,yes,no,telephone,0.266667,jul,0.22807,0.020408,0,0,unknown,no
0.191176,technician,married,secondary,no,0.11322,no,no,cellular,0.4,aug,0.008937,0,0,0,unknown,no
0.25,management,divorced,tertiary,no,0.05263,no,no,cellular,0.833333,aug,0.040053,0.020408,0,0,unknown,no
0.455882,unknown,married,primary,no,0.049046,yes,yes,cellular,0.633333,apr,0.220457,0.061224,0.391055,0.08,success,yes
0.294118,admin.,married,secondary,no,0.052617,yes,no,cellular,0.366667,may,0.148957,0.020408,0.418578,0.12,failure,yes
0.176471,blue-collar,married,secondary,no,0.064536,yes,yes,unknown,0.733333,may,0.051308,0.040816,0,0,unknown,no
0.441176,admin.,married,secondary,no,0.049583,no,no,cellular,0.133333,aug,0.165508,0.020408,0,0,unknown,no
0.205882,unemployed,divorced,secondary,no,0.049637,no,no,telephone,0.866667,aug,0.008275,0.55102,0,0,unknown,no
0.102941,management,single,tertiary,no,0.06157,yes,no,cellular,0,jun,0.061569,0,0.097477,0.04,failure,no
0.117647,blue-collar,married,secondary,no,0.049328,yes,no,unknown,0.433333,may,0.108573,0.020408,0,0,unknown,no
0.470588,blue-collar,married,primary,no,0.04953,yes,no,telephone,0.066667,feb,0.046011,0.061224,0.313073,0.04,failure,no
0.102941,admin.,single,secondary,no,0.055234,no,no,cellular,0.966667,jan,0.024164,0,0.00344,0.08,other,no
0.382353,admin.,married,secondary,no,0.047073,no,no,cellular,1,jul,0.169811,0.061224,0,0,unknown,no
0.514706,technician,married,secondary,no,0.040241,no,yes,cellular,0.3,jul,0.670308,0,0,0,unknown,yes
0.441176,technician,married,tertiary,no,0.069207,yes,no,cellular,0.8,may,0.087719,0,0,0,unknown,no
0.411765,technician,married,secondary,no,0.044348,no,no,cellular,0.433333,aug,0.14995,0.020408,0,0,unknown,no
0.338235,housemaid,married,primary,no,0.045583,no,yes,cellular,0.2,aug,0.059583,0,0,0,unknown,no
0.455882,entrepreneur,married,tertiary,no,0.050281,yes,no,cellular,0.566667,may,0.014234,0.061224,0,0,unknown,no
0.264706,admin.,married,secondary,no,0.043033,yes,no,unknown,0.9,may,0.050976,0.020408,0,0,unknown,no
0.514706,blue-collar,married,primary,no,0.104911,no,no,telephone,0.666667,nov,0.054287,0.040816,0,0,unknown,no
0.308824,services,married,secondary,no,0.045154,yes,no,cellular,0.333333,may,0.015227,0,0,0,unknown,no
0.455882,services,married,secondary,no,0.057368,no,yes,cellular,0.433333,aug,0.249255,0.061224,0,0,unknown,no
0.558824,retired,married,secondary,no,0.045127,yes,yes,cellular,0.8,aug,0.02946,0.061224,0,0,unknown,no
0.205882,technician,married,secondary,no,0.091046,no,no,cellular,0.333333,aug,0.093016,0.020408,0,0,unknown,no
0.441176,technician,married,secondary,no,0.042496,yes,no,cellular,0.633333,apr,0.127772,0,0,0,unknown,no
0.235294,services,married,secondary,no,0.044469,yes,no,cellular,0.566667,may,0.047004,0.020408,0,0,unknown,no
0.132353,blue-collar,single,secondary,no,0.044469,yes,no,unknown,0.9,may,0.126448,0,0,0,unknown,no
0.573529,management,married,tertiary,no,0.046778,no,no,cellular,0.6,aug,0.046673,0.122449,0,0,unknown,no
0.176471,admin.,single,secondary,no,0.039006,no,yes,cellular,0.2,jul,0.07481,0,0,0,unknown,no
0.25,management,divorced,tertiary,no,0.05318,no,no,cellular,0.5,jul,0.077127,0.020408,0.105505,0.04,failure,no
0.441176,blue-collar,single,primary,no,0.058429,no,no,cellular,0.233333,jul,0.155578,0.020408,0,0,unknown,no
0.161765,unemployed,married,secondary,no,0.046375,yes,no,unknown,0.633333,may,0.114532,0.061224,0,0,unknown,no
0.147059,services,single,secondary,no,0.047275,yes,no,cellular,0.9,jul,0.159881,0.122449,0,0,unknown,no
0.455882,management,married,unknown,no,0.088818,no,no,unknown,0.133333,jun,0.332671,0.020408,0,0,unknown,no
0.102941,student,single,tertiary,no,0.048415,no,no,cellular,0.133333,mar,0.027474,0,0.105505,0.08,success,yes
0.117647,housemaid,married,secondary,no,0.109542,yes,yes,telephone,0.733333,jul,0.025819,0.040816,0,0,unknown,no
0.191176,blue-collar,single,secondary,no,0.066885,yes,no,cellular,0.566667,may,0.059252,0,0,0,unknown,no
0.632353,unknown,married,secondary,no,0.049395,no,no,telephone,0.033333,mar,0.044687,0.081633,0,0,unknown,no
0.220588,blue-collar,single,secondary,no,0.228131,yes,no,unknown,0.066667,jun,0.036743,0.040816,0,0,unknown,no
0.088235,admin.,single,tertiary,no,0.063529,no,no,cellular,0.233333,apr,0.039722,0.020408,0,0,unknown,no
0.220588,management,single,tertiary,no,0.049033,yes,no,unknown,0.066667,jun,0.208209,0.55102,0,0,unknown,no
0.367647,technician,single,secondary,no,0.067006,no,no,telephone,0.633333,oct,0.236346,0,0,0,unknown,yes
0.279412,management,married,tertiary,no,0.06055,yes,no,cellular,0.033333,feb,0.01953,0,0,0,unknown,no
0.558824,admin.,married,secondary,no,0.046738,no,no,cellular,0.433333,aug,0.058259,0,0.122706,0.08,failure,no
0.25,self-employed,married,tertiary,no,0.051261,no,no,cellular,0.8,aug,0.014234,0,0.138761,0.04,failure,no
0.323529,entrepreneur,married,secondary,no,0.061234,yes,no,cellular,0.266667,jul,0.128103,0,0,0,unknown,no
0.25,management,single,tertiary,no,0.05357,no,yes,unknown,0.1,jul,0.026812,0.040816,0,0,unknown,no
0.117647,management,single,tertiary,no,0.047315,yes,no,cellular,0.466667,may,0.122145,0,0,0,unknown,no
0.264706,technician,divorced,secondary,no,0.044778,no,no,cellular,0.633333,aug,0.09434,0.020408,0,0,unknown,no
